productCode,image,name,category,description,price
782889AADOC1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713457817/782889_AADOC_1000_001_060_0000_Light.jpg,Gucci Jackie Notte mini bag,HANDBAGS,"The Jackie Notte is a new handbag designed for Gucci by Creative Director Sabato De Sarno. It embodies the self-confidence of the iconic Jackie line, with a new silhouette and subtle details that make it perfect for nighttime wear. Black leather, a hook closure, and light gold-toned Gucci lettering chain strap give this mini shoulder bag a unique touch.",8810.0
782879AADDX6449,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714492843/782879_AADDX_6449_001_085_0000_Light.jpg,Gucci Jackie medium shoulder bag,HANDBAGS,"This new Gucci Jackie is crafted from Rosso Ancora leather, the House's signature red hue, which highlights the craftsmanship, crescent shape, and sleek silhouette of the House's iconic shoulder bag. Light gold-toned hook closure and an additional strap featuring the green and red Web gives this Gucci Jackie small shoulder bag further styling options.",2750.0
782849AADHF6449,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704904216/782849_AADHF_6449_001_069_0000_Light.jpg,Gucci Jackie small shoulder bag,HANDBAGS,"The new Gucci Jackie is crafted from fine leather which highlights the craftsmanship, crescent shape, and sleek silhouette of the House's iconic shoulder bag. Light gold-toned hardware, leather trim, and an additional strap featuring the green and red Web gives this Gucci Jackie small shoulder bag in Gucci Rosso Ancora leather, the signature red hue of the House, further styling options.",2490.0
782849AADHF4841,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1705602603/782849_AADHF_4841_001_069_0000_Light.jpg,Gucci Jackie small shoulder bag,HANDBAGS,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. This Gucci Jackie is crafted from patent leather which highlights the craftsmanship, crescent shape, and sleek silhouette of the House's iconic shoulder bag. Light gold-toned hardware and an additional strap featuring the green and red Web gives this small shoulder bag in pastel green further styling options.",2490.0
782849FADGF9041,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707328821/782849_FADGF_9041_001_069_0000_Light.jpg,Gucci Jackie small shoulder bag,HANDBAGS,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. This Gucci Jackie is crafted from white canvas and leather which highlights the craftsmanship, crescent shape, and sleek silhouette of the House's iconic shoulder bag. Light gold-toned hardware and an additional strap featuring the green and red Web gives this small shoulder bag further styling options.",2200.0
782832BNC802604,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717090306/782832_BNC80_2604_001_095_0000_Light.jpg,Gucci Signoria slingback pump,WOMENS SHOES,"The Gucci Signoria pump, named after the central piazza of Florence, recalls the classic elegance of the House’s founding city. With its shiny patent leather, pointed toe and eye-catching Gucci chain, this slingback style elevates the everyday wardrobe for the coming season.",840.0
782832BNC806702,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704704435/782832_BNC80_6702_001_095_0000_Light.jpg,Gucci Signoria slingback pump,WOMENS SHOES,"The Gucci Signoria pump, named after the central piazza of Florence, recalls the classic elegance of the House’s founding city. With its shiny patent leather, pointed toe and eye-catching Gucci chain, this slingback style elevates the everyday wardrobe for the coming season.",840.0
782737FAC9X5949,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707157848/782737_FAC9X_5949_001_100_0000_Light.jpg,Women's Gucci Tennis 1977 sneaker,WOMENS SHOES,"Intricate GG embroideries define this platform sneaker, highlighting one of the House's most defining codes. Presented in light pink canvas, the chunky silhouette is further elevated with a tonal trim and a Gucci Horsebit label across the tongue.",660.0
782562XKD0B4735,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717090305/782562_XKD0B_4735_001_100_0000_Light.jpg,Extra fine rib cashmere knit top,WOMENS RTW,"This extra fine rib cashmere knit top has a polo neck with a half-button closure. At the hem, the Web trim nods to the House's heritage, embodying a wardrobe essential that is both classic and contemporary.",1500.0
782562XKD0B8011,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713544226/782562_XKD0B_8011_001_100_0000_Light.jpg,Extra fine rib cashmere knit top,WOMENS RTW,"This extra fine rib cashmere knit top has a polo neck with a half-button closure. At the hem, the Web trim nods to the House's heritage, embodying a wardrobe essential that is both classic and contemporary.",1500.0
782562XKD5N1097,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715013944/782562_XKD5N_1097_001_100_0000_Light.jpg,Extra fine rib cashmere knit top,WOMENS RTW,"This rib lamé cashmere and silk top has a polo neck with a half-button closure. At the hem, the Web trim nods to the House's heritage, embodying a wardrobe essential that is both classic and contemporary.",1400.0
7824343HAZV9769,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707491806/782434_3HAZV_9769_001_100_0000_Light.jpg,Straw cloche with ribbon,SOFT ACCESSORIES,"Crafted from straw, this style features a wide floral print scarf tied at the back in a ribbon.",660.0
782420AADF99093,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704994265/782420_AADF9_9093_001_100_0000_Light.jpg,Women's Interlocking G Web sandal,WOMENS SHOES,"Monochromatic styles appear throughout the latest collection, highlighting the House's most defining codes. These streamlined thong sandals are presented in white leather and reveal a central Interlocking G Web detail",550.0
782413AAAZG9022,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704703628/782413_AAAZG_9022_001_095_0000_Light.jpg,Women's Interlocking G slide sandal,WOMENS SHOES,"Influenced by an archival design from the 1970s, a hallmark era of the House, the Interlocking G appears as a maxi cut-out detail atop this white leather sandal.",575.0
782413AAAZG2535,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704703625/782413_AAAZG_2535_001_095_0000_Light.jpg,Women's Interlocking G slide sandal,WOMENS SHOES,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. Influenced by an archival design from the 1970s, a hallmark era of the House, the Interlocking G appears as a maxi cut-out detail atop this brown leather sandal.",575.0
782413AAAZG1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704703623/782413_AAAZG_1000_001_095_0000_Light.jpg,Women's Interlocking G slide sandal,WOMENS SHOES,"Influenced by an archival design from the 1970s, a hallmark era of the House, the Interlocking G appears as a maxi cut-out detail atop this black leather sandal.",575.0
782412FAC6Y4839,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704703615/782412_FAC6Y_4839_001_100_0000_Light.jpg,Women's Interlocking G slide sandal,WOMENS SHOES,"Taking inspiration from archival codes from the 1970s, hallmark era of the House, the Interlocking G appears as a frayed maxi-cut out detail atop this light aquamarine canvas sandal.",540.0
782407DMBT09043,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1705339879/782407_DMBT0_9043_001_095_0000_Light.jpg,Women's Horsebit slingback pump,WOMENS SHOES,"Crafted from white leather, these elegant slingback pumps are defined by a central Horsebit, one of the House's most recognizable codes. The silhouette is completed with a pointed toe, elastic strap and low heel that offers a comfortable fit.",770.0
782407DMBT05908,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704821436/782407_DMBT0_5908_001_095_0000_Light.jpg,Women's Horsebit slingback pump,WOMENS SHOES,"Crafted from pastel pink leather, these elegant slingback pumps are defined by a central Horsebit, one of the House's most recognizable codes. The silhouette is completed with a point toe, elastic strap and low heel that offer a comfortable fit.",770.0
7823853HAZN8775,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709144241/782385_3HAZN_8775_001_100_0000_Light.jpg,GG terrycloth jacquard bucket hat,SOFT ACCESSORIES,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. This terrycloth bucket hat is defined by a GG jacquard motif in vibrant new colors.",415.0
7823853HAZN8667,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709144238/782385_3HAZN_8667_001_100_0000_Light.jpg,GG terrycloth jacquard bucket hat,SOFT ACCESSORIES,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. This terrycloth bucket hat is defined by a GG jacquard motif in vibrant new colors.",415.0
7821203HAZ75772,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704702703/782120_3HAZ7_5772_001_077_0000_Light.jpg,GG denim baseball hat,SOFT ACCESSORIES,"The House's most emblematic motifs are portrayed as timeless yet ever-evolving symbols throughout the latest collection. Crafted from GG denim, this baseball hat is defined by the iconic Double G.",440.0
781712ZAQMO9000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1706808710/781712_ZAQMO_9000_001_100_0000_Light.jpg,Heavy cotton poplin shirt,WOMENS RTW,"The piece is part of Sabato De Sarno's debut collection, offering a modern take on the House's well-known codes and symbols. This cotton poplin shirt provides many styling options thanks to drawstrings at the neck that allow you to wear the piece as a V-neck or a classic point-neck shirt. The relaxed fit nods to contemporary volumes and silhouettes that express femininity through an effortless look.",1120.0
781632EAA2E7442,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709919032/781632_EAA2E_7442_001_100_0000_Light.jpg,Gucci Jackie ostrich shoulder bag,HANDBAGS,"The new Gucci Jackie is now crafted from premium pastel yellow ostrich leather, which highlights the craftsmanship, crescent shape, and sleek silhouette of the House's iconic shoulder bag. Light gold-toned hardware and an additional strap featuring the green and red Web gives this Gucci Jackie small shoulder bag further styling options.",6160.0
781583DTDHT1712,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707239765/781583_DTDHT_1712_001_090_0000_Light.jpg,GG Marmont wallet,WOMENS SMLG,"The GG Marmont wallet is crafted from quilted matelassé leather in the classic shade of light grey. This iconic piece of small leather goods is defined by the line's emblematic Double G hardware, an archival symbol from the 1970s that has become a hallmark of the House.",555.0
781583DTDHT1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704703598/781583_DTDHT_1000_001_090_0000_Light.jpg,GG Marmont wallet,WOMENS SMLG,"The GG Marmont wallet is crafted from quilted matelassé leather in the classic shade of black. This iconic piece of small leather goods is defined by the line's emblematic Double G hardware, an archival symbol from the 1970s that has become a hallmark of the House.",555.0
781527ZAQMF9000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707156963/781527_ZAQMF_9000_001_100_0000_Light.jpg,Cotton shirt with Gucci embroidery,WOMENS RTW,"Crafted from a white heavy cotton poplin, this sleeveless cotton shirt proves to be a versatile piece. A delicate Gucci embroidery pays homage to the rich heritage behind the brand, while the covered buttons explore a minimal aesthetic.",900.0
781527ZAQMF4850,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716570148/781527_ZAQMF_4850_001_100_0000_Light.jpg,Cotton shirt with Gucci embroidery,WOMENS RTW,"Crafted from a light blue heavy cotton poplin, this sleeveless cotton shirt proves to be a versatile piece. A delicate Gucci embroidery pays homage to the rich heritage behind the brand, while the covered buttons explore a minimal aesthetic.",900.0
781457Z8BRY4330,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708103736/781457_Z8BRY_4330_001_100_0000_Light.jpg,Wool silk jumpsuit with Horsebit,WOMENS RTW,"Presenting a new vision of the House's heritage, defining Gucci codes are reintroduced in contemporary iterations. This jumpsuit is made with dark blue cady crêpe wool silk and is further embellished with Horsebit details on the pockets.",3050.0
781457Z8BRZ2190,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708103741/781457_Z8BRZ_2190_001_100_0000_Light.jpg,Original GG canvas jumpsuit,WOMENS RTW,"The piece is part of Sabato De Sarno's debut collection, offering a modern take on the House's well-known codes and symbols. Presenting a new vision of the House's heritage, defining Gucci codes are reintroduced in contemporary iterations. This jumpsuit is made with camel and ebony Original GG canvas and is further embellished with Horsebit details on the pockets.",2750.0
7813871AAQD3808,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714410030/781387_1AAQD_3808_001_065_0000_Light.jpg,Gucci Horsebit 1955 mini top handle bag,HANDBAGS,"The Gucci 1955 Horsebit evolves with the addition of a mini shoulder bag variation, offering greater versatility and functionality. Presented in vibrant electric green leather with a flap closure, a detachable shoulder strap completes the design.",2290.0
7813871AAQD1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714410016/781387_1AAQD_1000_001_065_0000_Light.jpg,Gucci Horsebit 1955 mini top handle bag,HANDBAGS,"The Gucci 1955 Horsebit evolves with the addition of a mini shoulder bag variation, offering greater versatility and functionality. Presented in signature black leather with a flap closure, a detachable shoulder strap completes the design.",2290.0
78138792TCG8563,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714410057/781387_92TCG_8563_001_065_0000_Light.jpg,Gucci Horsebit 1955 mini top handle bag,HANDBAGS,"The Gucci 1955 Horsebit evolves with the addition of a mini shoulder bag variation, offering greater versatility and functionality. It comes in the iconic beige and ebony GG Supreme canvas with brown leather detailing, and features a flap closure and a detachable shoulder strap to complete the design.",2120.0
781386AADC89022,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1705144529/781386_AADC8_9022_001_070_0000_Light.jpg,GG Matelassé large tote bag,HANDBAGS,"Highlighting the signature monogram motif, one of the House's most defining codes, the world of GG Matelassé continues to evolve, incorporating new materials each season. This large tote bag is stated in white leather with palladium-toned hardware.",3350.0
781386AADC81000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704993352/781386_AADC8_1000_001_070_0000_Light.jpg,GG Matelassé large tote bag,HANDBAGS,"Highlighting the signature monogram motif, one of the House's most defining codes, the world of GG Matelassé continues to evolve, incorporating new materials each season. This large tote bag is stated in black leather with palladium-toned hardware.",3350.0
7808273GAM39672,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709054207/780827_3GAM3_9672_001_100_0000_Light.jpg,GG cotton linen stole,WOMENS SILK ACC,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. Emblematic codes of the House and refined patterns are reinterpreted in contemporary ways for the Pre-Fall collection. This GG cotton linen stole is defined by bright yellow and green stripes.",400.0
7806563GALE3772,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708364727/780656_3GALE_3772_001_100_0000_Light.jpg,GG terrycloth beach blanket,SOFT ACCESSORIES,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. Signature House codes continue to be reworked in new ways throughout the latest collections. Crafted from pale green and lilac GG terrycloth, this beach blanket is defined by the House's monogram.",400.0
780594FAC9F2641,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711470642/780594_FAC9F_2641_001_090_0000_Light.jpg,Women's Interlocking G espadrille,WOMENS SHOES,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. The House's straw-inspired accessories shed new light on the traditional material in vibrant colors and iconic motifs. The emblematic Interlocking G defines the model adding a touch of light with its crystals.",750.0
780589FAC682604,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1706719512/780589_FAC68_2604_001_100_0000_Light.jpg,Women's Interlocking G espadrille,WOMENS SHOES,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. The House's straw-inspired accessories shed new light on the traditional material in vibrant colors and iconic motifs. The emblematic Interlocking G defines the model adding a touch of light with its crystals.",660.0
779724AABZB9022,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704701794/779724_AABZB_9022_001_073_0000_Light.jpg,GG Marmont medium tote,HANDBAGS,The GG Marmont line continues to evolve with the Spring Summer 2024 collection. This spacious medium tote bag is presented in white matelassé leather and further enriched with the time-honored Double G emblem and gold-toned hardware.,2280.0
779674FAC5A8655,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707491769/779674_FAC5A_8655_001_100_0000_Light.jpg,Medium jute tote with Gucci patch,HANDBAGS,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. The House's straw-inspired accessories shed new light on the traditional material in vibrant colors and iconic motifs. This classic tote bag has two top handles in a contrasting brown leather to the style's multicolored jute base. The name of the House appears as a straw patch in keeping with the warm weather feel.",1580.0
779510FAC9Y9777,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698309066/779510_FAC9Y_9777_001_100_0000_Light.jpg,GG see-through tote bag,MENS BAGS,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. From ready-to-wear to travel accessories, the allover GG motif continues to lend a distinctive touch. Here it comes with a glossy transparent effect on this GG see-through fabric tote bag.",1320.0
779510FAC4V8472,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700590625/779510_FAC4V_8472_001_100_0000_Light.jpg,Canvas tote bag with embossed detail,MENS BAGS,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. Characterized by its relaxed silhouette, this canvas tote bag denotes a natural texture for the warmer weather. A black colored trim highlights the base, while 'Gucci Made in Italy' is subtly embossed across the front.",1580.0
779510FAC4V8473,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1703090726/779510_FAC4V_8473_001_100_0000_Light.jpg,Canvas tote bag with embossed detail,MENS BAGS,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. Characterized by its relaxed silhouette, this canvas tote bag denotes a natural texture for the warmer weather. A grey colored trim highlights the base, while 'Gucci Made in Italy' is subtly embossed across the front.",1580.0
779491J07402323,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698651955/779491_J0740_2323_001_100_0000_Light.jpg,Round-frame sunglasses,EYEWEAR,"This pair of tortoiseshell acetate sunglasses has a round-frame construction, imbued with a retro vibe in keeping with Gucci's constant evolution. A palladium-toned Interlocking G detail defines the temples, completing the style with an unmissable logo feel.",340.0
779491J07401012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1697132133/779491_J0740_1012_001_100_0000_Light.jpg,Round-frame sunglasses,EYEWEAR,"This pair of black acetate sunglasses has a round-frame construction, imbued with a retro vibe in keeping with Gucci's constant evolution. A palladium-toned Interlocking G detail defines the temples, completing the style with an unmissable logo feel.",340.0
779324ZAPSO3376,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709567134/779324_ZAPSO_3376_001_100_0000_Light.jpg,Floral print silk twill pant,WOMENS RTW,"Garden-inspired palette, floral prints, and sophisticated lightweight materials are a prelude to the warmer weather. These wide-legged pants have been made from a floral print green and ivory silk twill and defined by a contrasting piped trim.",1050.0
779247ZAPSO3376,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709567128/779247_ZAPSO_3376_001_100_0000_Light.jpg,Floral print silk twill shirt,WOMENS RTW,"Garden-inspired palette, floral prints, and sophisticated lightweight materials are a prelude to the warmer weather. This relaxed shirt has been made from a floral print green and ivory silk twill and defined by a contrasting piped trim.",1500.0
779241FAC188742,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699462923/779241_FAC18_8742_001_100_0000_Light.jpg,Women's Princetown slipper,WOMENS SHOES,Gucci's signature shoes for women spotlight a striking motif. The founder's initials form part of an allover jacquard design with a geometric GG pattern. This Princetown slipper showcases the design in an ivory and green colorway.,655.0
779240FAC188456,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699462918/779240_FAC18_8456_001_100_0000_Light.jpg,Women's Gucci Jordaan loafer,WOMENS SHOES,Gucci's signature shoes for women spotlight a striking motif. The founder's initials form part of an allover jacquard design with a geometric GG pattern. This Jordaan loafer showcases the design in an ivory and black colorway.,715.0
778958K9GSG8358,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1697212919/778958_K9GSG_8358_001_100_0000_Light.jpg,Ophidia medium tote bag,HANDBAGS,"The Ophidia line continues to be one of Gucci signature handbags. New silhouettes are introduced each season, providing versatile accessories to complete any look. Two handles transform this tote bag, allowing it to be styled either as a shoulder bag or top handle. The Double G remains integral to the design, presented in GG Supreme canvas with a brown leather trim.",1420.0
778456B8B008212,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699462907/778456_B8B00_8212_001_100_0000_Light.jpg,Women's Princetown slipper,WOMENS SHOES,"The line presents a range of signature styles designed in celebration of beautiful night skies, with metallics, sparkling details and delicate color palettes. Here a copper colored leather defines this Princetown slipper with a tonal Horsebit.",635.0
778444J16911091,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786969/778444_J1691_1091_001_100_0000_Light.jpg,Cat eye optical frame,EYEWEAR,"The optical frames, as part of the Cruise 2024 eyewear collection, range from classic rectangular styles to retro cat eye designs. Variations of the House motif decorate the temples to lend an elegant logo feel. Here, a black injection cat eye frame is complete with a gold-toned Double G.",235.0
778428J07402391,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698774518/778428_J0740_2391_001_100_0000_Light.jpg,Rectangular optical frame,EYEWEAR,"The optical frames, as part of the Cruise 2024 eyewear collection, range from classic rectangular styles to retro cat eye designs. Variations of the House motif decorate the temples to lend an elegant logo feel. Here, a dark tortoiseshell acetate frame is complete with a gold-toned Double G.",330.0
778428J07401091,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786966/778428_J0740_1091_001_100_0000_Light.jpg,Rectangular optical frame,EYEWEAR,"The optical frames, as part of the Cruise 2024 eyewear collection, range from classic rectangular styles to retro cat eye designs. Variations of the House motif decorate the temples to lend an elegant logo feel. Here, a black acetate frame is complete with a gold-toned Double G.",330.0
778427J07402391,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698774516/778427_J0740_2391_001_100_0000_Light.jpg,Cat eye optical frame,EYEWEAR,"The optical frames, as part of the Cruise 2024 eyewear collection, range from classic rectangular styles to retro cat eye designs. Variations of the House motif decorate the temples to lend an elegant logo feel. Here, a tortoiseshell acetate cat eye frame is complete with rivets and Gucci lettering.",365.0
778365J07512382,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707930135/778365_J0751_2382_001_100_0000_Light.jpg,Cat eye sunglasses,EYEWEAR,"These cat eye sunglasses exude pop inspiration, revealing an unexpected take on the iconic silhouette. The enameled Gucci logo detail accentuates shiny dark tortoiseshell acetate, as a bronze bi-gradient polar lens completes the look.",365.0
778351J07654012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786958/778351_J0765_4012_001_100_0000_Light.jpg,Square-frame sunglasses,EYEWEAR,"Presented in a blue and grey tortoiseshell acetate frame, these square-shaped sunglasses feature an enamel Gucci logo across the matching temples. A solid grey lens completes the design.",425.0
778350J07657023,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786957/778350_J0765_7023_001_100_0000_Light.jpg,Rectangular-frame sunglasses,EYEWEAR,"Sleek rectangular frames puts a twist on any ensemble, and the sculpted silhouette of this yellow and brown tortoiseshell acetate frame adds visual interest. An enameled Gucci logo detail adorns the temples, complete with solid brown lens.",425.0
778140J07406123,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786112/778140_J0740_6123_001_100_0000_Light.jpg,Cat-eye frame sunglasses,EYEWEAR,"Crafted in shiny glossy burgundy acetate with solid brown lenses, iconic cat-eye frame sunglasses have been reinterpreted in this silhouette, with engraved Gucci script logo with stars.",255.0
778089J16917690,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786090/778089_J1691_7690_001_100_0000_Light.jpg,Rectangular-frame sunglases,EYEWEAR,"Sleek rectangular frames puts a twist on any ensemble, and the sculpted silhouette of this shiny opal orange spotted tortoiseshell injection frame adds visual interest. A gold-toned metal Double G detail adorns the temples, complete with solid burgundy lens.",225.0
778085J16912323,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786086/778085_J1691_2323_001_100_0000_Light.jpg,Cat-eye frame sunglasses,EYEWEAR,"For Cruise 2024, the eyewear selection is defined by archival silhouettes reinterpreted with a contemporary touch. Here, a tortoiseshell cat-eye injection frame is decorated with a Double G cut-out detail on the temples.",425.0
778085J16911012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689785278/778085_J1691_1012_001_100_0000_Light.jpg,Cat-eye frame sunglasses,EYEWEAR,"For Cruise 2024, the eyewear selection is defined by archival silhouettes reinterpreted with a contemporary touch. Here, a black cat-eye injection frame is decorated with a Double G cut-out detail on the temples.",425.0
777448B8B008212,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699462903/777448_B8B00_8212_001_090_0000_Light.jpg,Women's high heel sandal with crystals,WOMENS SHOES,"The line presents a range of signature styles designed in celebration of beautiful night skies, with metallics, sparkling details and delicate color palettes. Here a copper colored leather defines this high heel sandal with a crystal Interlocking G.",865.0
777447B8B008212,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699462901/777447_B8B00_8212_001_095_0000_Light.jpg,Women's slide sandal with crystals,WOMENS SHOES,"The line presents a range of signature styles designed in celebration of beautiful night skies, with metallics, sparkling details and delicate color palettes. Here a copper colored leather defines this slide sandal with a crystal Interlocking G.",700.0
7772563HAYP8400,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715840115/777256_3HAYP_8400_001_080_0000_Light.jpg,GG denim hairband,SOFT ACCESSORIES,"Denim, a cult fabric, continues to be reimagined through the Gucci lens with the House's GG motif. Here, the emblematic monogram appears atop this hairband.",295.0
777255AAC741000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1695060112/777255_AAC74_1000_001_067_0000_Light.jpg,GG Marmont clutch,HANDBAGS,"A part of a collection of styles held dear to the House, the GG Marmont is defined by an instantly recognizable detail that is linked to a defining chapter of Gucci's history. Here, the gold-toned Double G defines this clutch. The item is presented in the line's signature chevron leather and accentuated by a handle, allowing it to be carried on the wrist.",1400.0
777102AAC729554,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1702367114/777102_AAC72_9554_001_100_0000_Light.jpg,Women's Screener sneaker with Web,WOMENS SHOES,"Originally created in the 1930s, the distinctive GG motif continues to inspire the latest collections. Here, the emblematic logo appears atop these Women's Screener sneakers presented in beige leather. A green and red padded Web completes the style.",880.0
776805ZAD7L3091,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713457111/776805_ZAD7L_3091_001_100_0000_Light.jpg,GG wool lamé pant,WOMENS RTW,"The season's sleek silhouette draws inspirations from the 1990s, with slim-fitting tops and slightly low-slung bottoms. Fine, lightweight knitwear tops fit like second skin, while skirts and pants are worn with relaxed elegance. Presented in green and silver GG wool lamé, these elegant pants celebrate the House's signature monogram.",1650.0
776719FACUM8446,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1697474764/776719_FACUM_8446_001_100_0000_Light.jpg,Women's GG espadrille,WOMENS SHOES,"Denim, a cult fabric, continues to be reimagined through the Gucci lens with the House's GG motif. Presented in black and grey GG denim, this pair of espadrilles is completed by a woven cord sole.",485.0
776596XJGDG9088,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700592316/776596_XJGDG_9088_001_100_0000_Light.jpg,Cotton jersey short sleeved T-shirt,WOMENS RTW,"A relaxed attitude speaks volume as casual pieces become indispensable. Sweatshirts, hoodies, and t-shirts with drop shoulders, cropped lengths, and generous fits are adorned with signature embellishments. This off white cotton jersey T-shirt is enriched with a Gucci embroidery in pink.",510.0
776564XDCVP4100,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700243240/776564_XDCVP_4100_001_100_0000_Light.jpg,Organic denim dress,WOMENS RTW,"Crafted from dark blue organic denim, this dress is further enriched with black enamelled Square G buttons. The House explores new takes on the cult fabric, reinterpreting it with different designs and washing techniques that blur the line between vintage and contemporary.",1400.0
776556ZAPE24622,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700591493/776556_ZAPE2_4622_001_100_0000_Light.jpg,Wool tweed pant,WOMENS RTW,"Gucci puts a twist on tweed by innovating the traditional textile with the House's Web design. The new collection's tweed blazers and skirts, which can be worn separately or as a suit, exude colorful style. This wool tweed pair of pants appears in a pale blue shade, enriched with a self-covered Interlocking G button.",1100.0
