productCode,image,category,price,name,description
80571010R0G3505,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718385450/805710_10R0G_3505_001_100_0000_Light.jpg,WOMENS BELTS,420.0,حزام GG Milano رفيع,بحسب تصوّر المخرج الإبداعي ساباتو دي سارنو Sabato De Sarno، تكرّم مجموعة GG Milano الجديدة مدينة ميلانو وأجواءها النابضة بالحياة والحيوية. تذكيراً برموز الدار الراسخة والقطعة المعدنية الرمزية، تشمل مجموعة GG Milano تشكيلةً من حقائب اليد والأحزمة، كلها مزيّنة بالقطعة المعدنية ذاتها. صُنع هذا الحزام الرفيع من الجلد اللامع باللون الأخضر الفستقي، ويتميّز بمشبك جديد مزيّن بشعار G المزدوج مع سطح أملس وتأثير عاكس.
80571010R0G3037,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718123617/805710_10R0G_3037_001_100_0000_Light.jpg,WOMENS BELTS,420.0,حزام GG Milano رفيع,بحسب تصوّر المخرج الإبداعي ساباتو دي سارنو Sabato De Sarno، تكرّم مجموعة GG Milano الجديدة مدينة ميلانو وأجواءها النابضة بالحياة والحيوية. تذكيراً برموز الدار الراسخة والقطعة المعدنية الرمزية، تشمل مجموعة GG Milano تشكيلةً من حقائب اليد والأحزمة، كلها مزيّنة بالقطعة المعدنية ذاتها. صُنع هذا الحزام الرفيع من الجلد اللامع باللون الأخضر الزيتوني الداكن، ويتميّز بمشبك جديد مزيّن بشعار G المزدوج مع سطح أملس وتأثير عاكس.
805315AAD3I6233,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718642755/805315_AAD3I_6233_001_100_0000_Light.jpg,WOMENS SHOES,3550.0,بوت يصل إلى الركبة بحلية Horsebit رفيعة للنساء,يتميّز هذا البوت بتفصيل رفيع لحلية Horsebit ويكرّم إرث الدار الغني في عالم الفروسية، وهو مصنوع من الجلد الفاخر. يتميّز التصميم الكلاسيكي بالأناقة ويروي بطريقة ممتازة قصة غوتشي مع الموضة والجمال.
805313AAD3I1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718642751/805313_AAD3I_1000_001_100_0000_Light.jpg,WOMENS SHOES,3550.0,بوت يصل إلى الركبة بحلية Horsebit رفيعة للنساء,يتميّز هذا البوت بتفصيل رفيع لحلية Horsebit ويكرّم إرث الدار الغني في عالم الفروسية، وهو مصنوع من الجلد الفاخر. يتميّز التصميم الكلاسيكي بالأناقة ويروي بطريقة ممتازة قصة غوتشي مع الموضة والجمال.
805312AADZD6233,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717689680/805312_AADZD_6233_001_100_0000_Light.jpg,WOMENS SHOES,2500.0,بوت بحلية Horsebit رفيعة للنساء,يتميّز هذا البوت بتفصيل رفيع لحلية Horsebit ويكرّم إرث الدار الغني في عالم الفروسية، وهو مصنوع من الجلد اللامع باللون الأحمر الغامق. يتميّز التصميم الكلاسيكي بالأناقة ويروي بطريقة ممتازة قصة غوتشي مع الموضة والجمال.
805312AADZD3037,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717689677/805312_AADZD_3037_001_100_0000_Light.jpg,WOMENS SHOES,2500.0,بوت بحلية Horsebit رفيعة للنساء,يتميّز هذا البوت بتفصيل رفيع لحلية Horsebit ويكرّم إرث الدار الغني في عالم الفروسية، وهو مصنوع من الجلد اللامع باللون الأخضر الداكن. يتميّز التصميم الكلاسيكي بالأناقة ويروي بطريقة ممتازة قصة غوتشي مع الموضة والجمال.
805310AADZD1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718866002/805310_AADZD_1000_001_100_0000_Light.jpg,WOMENS SHOES,2500.0,بوت بحلية Horsebit رفيعة للنساء,يتميّز هذا البوت بتفصيل رفيع لحلية Horsebit ويكرّم إرث الدار الغني في عالم الفروسية، وهو مصنوع من الجلد اللامع باللون الأسود. يتميّز التصميم الكلاسيكي بالأناقة ويروي بطريقة ممتازة قصة غوتشي مع الموضة والجمال.
805308AAD4U6207,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718865992/805308_AAD4U_6207_001_090_0000_Light.jpg,WOMENS SHOES,1500.0,حذاء لوفرز Horsebit بكعب أمامي عالٍ ومطاط خلفي للنساء,تستمر غوتشي في استخدام رموز أرشيفيية. للمجموعة الأخيرة، تذكّر قطعة Horsebit المعدنية بإرث الدار المتجذّر في عالم الفروسية. يتميّز هذا الحذاء بالمطاط الخلفي للنساء بكعب أمامي عالٍ الذي يوفّر الثبات والراحة.
805308AAD4U1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718385445/805308_AAD4U_1000_001_090_0000_Light.jpg,WOMENS SHOES,1500.0,حذاء لوفرز Horsebit بكعب أمامي عالٍ ومطاط خلفي للنساء,تستمر غوتشي في استخدام رموز أرشيفيية. للمجموعة الأخيرة، تذكّر قطعة Horsebit المعدنية بإرث الدار المتجذّر في عالم الفروسية. يتميّز هذا الحذاء بالمطاط الخلفي للنساء بكعب أمامي عالٍ الذي يوفّر الثبات والراحة.
805308AADCW3037,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718865998/805308_AADCW_3037_001_090_0000_Light.jpg,WOMENS SHOES,1500.0,حذاء لوفرز Horsebit بكعب أمامي عالٍ ومطاط خلفي للنساء,تستمر غوتشي في استخدام رموز أرشيفيية. للمجموعة الأخيرة، تذكّر قطعة Horsebit المعدنية بإرث الدار المتجذّر في عالم الفروسية. يتميّز هذا الحذاء بالمطاط الخلفي للنساء بكعب أمامي عالٍ الذي يوفّر الثبات والراحة.
805308AADCW2208,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718865995/805308_AADCW_2208_001_090_0000_Light.jpg,WOMENS SHOES,1500.0,حذاء لوفرز Horsebit بكعب أمامي عالٍ ومطاط خلفي للنساء,تستمر غوتشي في استخدام رموز أرشيفيية. للمجموعة الأخيرة، تذكّر قطعة Horsebit المعدنية بإرث الدار المتجذّر في عالم الفروسية. يتميّز هذا الحذاء بالمطاط الخلفي للنساء بكعب أمامي عالٍ الذي يوفّر الثبات والراحة.
805308AADCW1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720716395/805308_AADCW_1000_001_090_0000_Light.jpg,WOMENS SHOES,1500.0,حذاء لوفرز Horsebit بكعب أمامي عالٍ ومطاط خلفي للنساء,تستمر غوتشي في استخدام رموز أرشيفيية. للمجموعة الأخيرة، تذكّر قطعة Horsebit المعدنية بإرث الدار المتجذّر في عالم الفروسية. يتميّز هذا الحذاء بالمطاط الخلفي للنساء بكعب أمامي عالٍ الذي يوفّر الثبات والراحة.
805306BNC001416,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718642739/805306_BNC00_1416_001_090_0000_Light.jpg,WOMENS SHOES,1890.0,حذاء بكعب عالٍ مزيّن بسلسلة من الكريستال للنساء,تضفي التفاصيل المدروزة يدوياً لمسةً أناقة وجرأة على التصاميم ضمن المجموعة الجديدة. يتميّز هذا الحذاء بالكعب العالي بتصميم أنثوي للغاية وجلد لمّاع برّاق، ويتعزّز أكثر بسلسلة من أحجار الكريستال.
805306BNC006802,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718122511/805306_BNC00_6802_001_090_0000_Light.jpg,WOMENS SHOES,1890.0,حذاء بكعب عالٍ مزيّن بسلسلة من الكريستال للنساء,تضفي التفاصيل المدروزة يدوياً لمسةً أناقة وجرأة على التصاميم ضمن المجموعة الجديدة. يتميّز هذا الحذاء بالكعب العالي بتصميم أنثوي للغاية وجلد لمّاع برّاق، ويتعزّز أكثر بسلسلة من أحجار الكريستال.
805306BNC006207,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718642743/805306_BNC00_6207_001_090_0000_Light.jpg,WOMENS SHOES,1890.0,حذاء بكعب عالٍ مزيّن بسلسلة من الكريستال للنساء,تضفي التفاصيل المدروزة يدوياً لمسةً أناقة وجرأة على التصاميم ضمن المجموعة الجديدة. يتميّز هذا الحذاء بالكعب العالي بتصميم أنثوي للغاية وجلد لمّاع برّاق، ويتعزّز أكثر بسلسلة من أحجار الكريستال.
805306BNC003103,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718385440/805306_BNC00_3103_001_090_0000_Light.jpg,WOMENS SHOES,1890.0,حذاء بكعب عالٍ مزيّن بسلسلة من الكريستال للنساء,تضفي التفاصيل المدروزة يدوياً لمسةً أناقة وجرأة على التصاميم ضمن المجموعة الجديدة. يتميّز هذا الحذاء بالكعب العالي بتصميم أنثوي للغاية وجلد لمّاع برّاق، ويتعزّز أكثر بسلسلة من أحجار الكريستال.
805306BNC001000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718865978/805306_BNC00_1000_001_090_0000_Light.jpg,WOMENS SHOES,1890.0,حذاء بكعب عالٍ مزيّن بسلسلة من الكريستال للنساء,تضفي التفاصيل المدروزة يدوياً لمسةً أناقة وجرأة على التصاميم ضمن المجموعة الجديدة. يتميّز هذا الحذاء بالكعب العالي بتصميم أنثوي للغاية وجلد لمّاع برّاق، ويتعزّز أكثر بسلسلة من أحجار الكريستال.
804981Z7ABS4440,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720630826/804981_Z7ABS_4440_001_100_0000_Light.jpg,WOMENS RTW,4200.0,معطف من صوف باتافيا,ضمن مجموعة خريف وشتاء 2024 للنساء، تمزج الملابس المخصصة للأنشطة الخارجية بين الخياطة المصممة على الطلب وبين التفاصيل العصرية، مما يجسّد المهارة الحِرَفية العالية والدقيقة والمفهوم الجمالي العصري. يتم تقديم هذا المعطف المزوّد بصفين من الأزرار بصوف باتافيا، ويكشف عن تفصيل تطريز مرهف على الياقة. ويكتمل التصميم بتفصيل زر مزيّن بشعار G المتشابك المستدير.
804262FADR71059,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716915718/804262_FADR7_1059_001_100_0000_Light.jpg,MENS BAGS,1890.0,حقيبة خصر صغيرة الحجم مع شعار Gucci,تم تقديم حقائب الخصر للمرة الأولى على منصة عرض أزياء خريف وشتاء 2024 للرجال، وهي تمزج بين الخطوط الانسيابية والطابع الرياضي. توفّر هذه النسخة صغيرة الحجم والمصنوعة من النايلون الناعم لكن المقاوم للتمزّق باللون الأسود خلفيةً أنيقة لشعار Gucci المرهف والنافر، والذي صُنع بتقنية نقش عالية التردد. تشمل التفاصيل الأيقونية الأخرى تفصيل شريط ويب باللونين الأخضر والأحمر على الجهة الأمامية.
803889XKEFG1189,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719590464/803889_XKEFG_1189_001_100_0000_Light.jpg,WOMENS RTW,3100.0,بلوزة بولو من الصوف المضلّع,نقدّم تصاميم محبوكة جديدة تتميّز بالخيوط الأنيقة التي توفّر الحجم، وتتعزّز أكثر من خلال التفاصيل الفنية التي تلقي الضوء على الأنسجة الغنية. يتم تقديم بلوزة بولو هذه بصوف مضلّع ومُبَرغل وتزدان بياقة مطرزة ومرصعة بالكريستال المتلألئ وبإنتارسيا متباينة لشعار Gucci.
803673J07406712,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718989277/803673_J0740_6712_001_100_0000_Light.jpg,EYEWEAR,480.0,نظارات شمسية مع إطار بتصميم عيون الهرة,تضفي مجموعة النظارات لمسةً مختلفة على تصاميم غوتشي المميّزة الأيقونية. في هذه النظارات الشمسية مع الإطار بتصميم عيون القطة، يميّز شعار Gucci مرهف الذراعَين، وذلك بوحي من شعار الدار.
803673J07402523,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718988469/803673_J0740_2523_001_100_0000_Light.jpg,EYEWEAR,480.0,نظارات شمسية مع إطار بتصميم عيون الهرة,تضفي مجموعة النظارات لمسةً مختلفة على تصاميم غوتشي المميّزة الأيقونية. في هذه النظارات الشمسية مع الإطار بتصميم عيون القطة، يميّز شعار Gucci مرهف الذراعَين، وذلك بوحي من شعار الدار.
803673J07406023,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718988470/803673_J0740_6023_001_100_0000_Light.jpg,EYEWEAR,480.0,نظارات شمسية مع إطار بتصميم عيون الهرة,تضفي مجموعة النظارات لمسةً مختلفة على تصاميم غوتشي المميّزة الأيقونية. في هذه النظارات الشمسية مع الإطار بتصميم عيون القطة، يميّز شعار Gucci مرهف الذراعَين، وذلك بوحي من شعار الدار.
803673J07403312,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718988470/803673_J0740_3312_001_100_0000_Light.jpg,EYEWEAR,480.0,نظارات شمسية مع إطار بتصميم عيون الهرة,تضفي مجموعة النظارات لمسةً مختلفة على تصاميم غوتشي المميّزة الأيقونية. في هذه النظارات الشمسية مع الإطار بتصميم عيون القطة، يميّز شعار Gucci مرهف الذراعَين، وذلك بوحي من شعار الدار.
803673J07402323,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718988468/803673_J0740_2323_001_100_0000_Light.jpg,EYEWEAR,480.0,نظارات شمسية مع إطار بتصميم عيون الهرة,تضفي مجموعة النظارات لمسةً مختلفة على تصاميم غوتشي المميّزة الأيقونية. في هذه النظارات الشمسية مع الإطار بتصميم عيون القطة، يميّز شعار Gucci مرهف الذراعَين، وذلك بوحي من شعار الدار.
803673J07401012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718988467/803673_J0740_1012_001_100_0000_Light.jpg,EYEWEAR,480.0,نظارات شمسية مع إطار بتصميم عيون الهرة,تضفي مجموعة النظارات لمسةً مختلفة على تصاميم غوتشي المميّزة الأيقونية. في هذه النظارات الشمسية مع الإطار بتصميم عيون القطة، يميّز شعار Gucci مرهف الذراعَين، وذلك بوحي من شعار الدار.
803673J07411081,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1721745095/803673_J0741_1081_001_100_0000_Light.jpg,EYEWEAR,1490.0,نظارات شمسية مع إطار بتصميم عيون الهرة,تضفي مجموعة النظارات لمسةً مختلفة على تصاميم غوتشي المميّزة الأيقونية. في هذه النظارات الشمسية مع الإطار بتصميم عيون القطة، يتميّز التصميم بنمط GG من الكريستال، وذلك بوحي من شعار الدار.
803673J07411012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1721745094/803673_J0741_1012_001_100_0000_Light.jpg,EYEWEAR,1490.0,نظارات شمسية مع إطار بتصميم عيون الهرة,تضفي مجموعة النظارات لمسةً مختلفة على تصاميم غوتشي المميّزة الأيقونية. في هذه النظارات الشمسية مع الإطار بتصميم عيون القطة، يتميّز التصميم بنمط GG من الكريستال، وذلك بوحي من شعار الدار.
803570XKEED1192,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719590449/803570_XKEED_1192_001_100_0000_Light.jpg,WOMENS RTW,2250.0,بلوزة بولو من الصوف الفاخر المضلّع والمضفور,نقدّم تصاميم محبوكة جديدة تتميّز بالخيوط الأنيقة التي توفّر الحجم، وتتعزّز أكثر من خلال التفاصيل الفنية التي تلقي الضوء على الأنسجة الغنية. ومع التركيز حديثاً على نوعية الخطوط، يمكن ارتداء هذه القطع المحبوكة لوحدها، أو تنسيقها لتكمل مجموعة ملابس خريف وشتاء 2024 في خزانتك. تتميّز بلوزة بولو هذه المصنوعة من الصوف الفاخر المضلّع والمضفور بتقليم على شكل شريط ويب.
803570XKEED7782,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719591310/803570_XKEED_7782_001_100_0000_Light.jpg,WOMENS RTW,2250.0,بلوزة بولو من الصوف الفاخر المضلّع والمضفور,نقدّم تصاميم محبوكة جديدة تتميّز بالخيوط الأنيقة التي توفّر الحجم، وتتعزّز أكثر من خلال التفاصيل الفنية التي تلقي الضوء على الأنسجة الغنية. ومع التركيز حديثاً على نوعية الخطوط، يمكن ارتداء هذه القطع المحبوكة لوحدها، أو تنسيقها لتكمل مجموعة ملابس خريف وشتاء 2024 في خزانتك. تتميّز بلوزة بولو هذه المصنوعة من الصوف الفاخر المضلّع والمضفور بتقليم على شكل شريط ويب.
802949AAD5L6207,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718122509/802949_AAD5L_6207_001_100_0000_Light.jpg,WOMENS BELTS,695.0,حزام GG Milano,بحسب تصوّر المخرج الإبداعي ساباتو دي سارنو Sabato De Sarno، تكرّم مجموعة GG Milano الجديدة مدينة ميلانو وأجواءها النابضة بالحياة والحيوية. تذكيراً برموز الدار الراسخة والقطعة المعدنية الرمزية، تشمل مجموعة GG Milano تشكيلةً من حقائب اليد والأحزمة، كلها مزيّنة بالقطعة المعدنية ذاتها. يتميّز هذا الحزام بمشبك جديد مزيّن بشعار G المزدوج، وهو مصنوع من جلد منقوش بشعار GG باللون الأحمر Gucci Rosso Ancora بملمس ناعم وحريري.
802949AAD5L1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718122507/802949_AAD5L_1000_001_100_0000_Light.jpg,WOMENS BELTS,695.0,حزام GG Milano,بحسب تصوّر المخرج الإبداعي ساباتو دي سارنو Sabato De Sarno، تكرّم مجموعة GG Milano الجديدة مدينة ميلانو وأجواءها النابضة بالحياة والحيوية. تذكيراً برموز الدار الراسخة والقطعة المعدنية الرمزية، تشمل مجموعة GG Milano تشكيلةً من حقائب اليد والأحزمة، كلها مزيّنة بالقطعة المعدنية ذاتها. يتميّز هذا الحزام بمشبك جديد مزيّن بشعار G المزدوج، وهو مصنوع من جلد منقوش بشعار GG باللون الأسود بملمس ناعم وحريري.
802787XJGUT1160,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1722322828/802787_XJGUT_1160_001_100_0000_Light.jpg,WOMENS RTW,1250.0,سويت شيرت من قطن الجيرسي مزيّن بنقوش,يُعاد تخيّل شعارات غوتشي الرمزية في تصاميم عصرية لمجموعة خريف وشتاء 2024 للنساء. تقدّم قمصان السويت شيرت وقطع الجيرسي الواسعة والمريحة نسخةً حديثة كلياً عن العناصر الأيقونية، لضمان إطلالة متأنقة من دون جهد. يتم تقديم هذا السويت شيرت الواسع والمريح بقطن جيرسي ويكشف عن تفصيل منقوش لشعار Gucci.
802786XJGUT1160,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1722322822/802786_XJGUT_1160_001_100_0000_Light.jpg,WOMENS RTW,980.0,شورت من قطن الجيرسي مزيّن بنقوش,يُعاد تخيّل شعارات غوتشي الرمزية في تصاميم عصرية لمجموعة خريف وشتاء 2024 للنساء. تقدّم قمصان السويت شيرت وقطع الجيرسي الواسعة والمريحة نسخةً حديثة كلياً عن العناصر الأيقونية، لضمان إطلالة متأنقة من دون جهد. يتم تقديم هذا الشورت الواسع والمريح بقطن جيرسي ويكشف عن نقش شعار Gucci.
802694Z8BVI1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719590443/802694_Z8BVI_1000_001_100_0000_Light.jpg,WOMENS RTW,3800.0,جاكيت من كريب الصوف,تظهر نسخة معدّلة جديدة عن الجاكيت العملي مفعمةً بالأنوثة من خلال مواد دقيقة ومدروسة. يتم تنسيق الإطلالة مع بوت يصل إلى الركبة أو فوقها على منصة عرض الأزياء، كما أنها تكرّم إرث غوتشي المتجذّر في عالم الفروسية. يتم تقديم هذا الجاكيت الانسيابي بكريب صوف، وهو يتميّز بحزام قابل للفصل من الجلد مزيّن بشعار G المزدوج.
802623Z8BVX3070,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719590438/802623_Z8BVX_3070_001_100_0000_Light.jpg,WOMENS RTW,11500.0,جاكيت بومبر من صوف باتافيا,يُعاد تصميم جاكيت بومبر الأيقوني لابتكار تصاميم ديناميكية بقَصّة فضفاضة أو بتصميم قصير أو تفاصيل فنية بارزة، مما يعزّز الشكل الكلاسيكي العملي بلمسة صيحات الموضة الحديثة. يتم تقديم جاكيت بومبر هذا الواسع والمريح بصوف باتافيا، ويتعزّز أكثر بتطريز ترتر بمظهر متدرّج وبطانة داخلية مبطنة. تكتمل القطعة بحزام من الجلد مع مشبك شعار G المزدوج.
800486XKEEK3254,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719509443/800486_XKEEK_3254_001_100_0000_Light.jpg,WOMENS RTW,1400.0,شورت من مزيج التويد والفيسكوز,نقدّم تصاميم محبوكة جديدة تتميّز بالخيوط الأنيقة التي توفّر الحجم، وتتعزّز أكثر من خلال التفاصيل الفنية التي تلقي الضوء على الأنسجة الغنية. ومع التركيز حديثاً على نوعية الخطوط، يمكن ارتداء هذه القطع المحبوكة لوحدها، أو تنسيقها لتكمل مجموعة ملابس خريف وشتاء 2024 في خزانتك. يتميّز هذا الشورت المصنوع من مزيج التويد والفيسكوز بتطريز ترتر على كامل القماش.
800472XKD803254,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720457192/800472_XKD80_3254_001_100_0000_Light.jpg,WOMENS RTW,6900.0,فستان بولو من مزيج صوف وفيسكوز,نقدّم تصاميم محبوكة جديدة تتميّز بالخيوط الأنيقة التي توفّر الحجم، وتتعزّز أكثر من خلال التفاصيل الفنية التي تلقي الضوء على الأنسجة الغنية. ومع التركيز حديثاً على نوعية الخطوط، يمكن ارتداء هذه القطع المحبوكة لوحدها، أو تنسيقها لتكمل مجموعة ملابس خريف وشتاء 2024 في خزانتك. يتميّز هذا الفستان المصنوع من مزيج الصوف والفيسكوز بتطريز ترتر على كامل القماش.
800367XKD8R1136,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713982545/800367_XKD8R_1136_001_100_0000_Light.jpg,WOMENS RTW,2250.0,فستان بولو من جاكارد الصوف بطبعة GG Shadow,تشكّل هذه القطعة جزءاً من مجموعة ما قبل الخريف 2024، وتقدّم نسخةً عصرية عن الأقمشة الممتازة. يضيف جاكارد GG من الصوف الفاخر للغاية بتأثير بصري شكلاً خارجياً مُبرغلاً وواضحاً إلى فستان بولو هذا بقَصّة عادية، بمجموعة لونية أنيقة من الألوان الرمادي والأسود والأبيض.
800108ZARSK1165,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716360469/800108_ZARSK_1165_001_100_0000_Light.jpg,WOMENS RTW,1400.0,بنطال من صوف غبردين,تقدّم مجموعة ما قبل الخريف 2024 نسخةً عصرية عن التصاميم الأساسية. صُنع هذا البنطال بقَصّة نحيفة وساق بقَصّة البوت من صوف الغبردين. ويمنحه تطريز شعار Gucci على الجانب لمسةً أنيقة.
800056Z596D5745,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1721839557/800056_Z596D_5745_001_100_0000_Light.jpg,WOMENS RTW,1250.0,تنورة من صوف الموهير,تعيد مجموعة خريف وشتاء 2024 إلى الواجهة الأزياء الجاهزة التقليدية من خلال تفاصيل مرهفة لكن مفعمة بالإبداع. صُنع هذا القميص الكلاسيكي من صوف موهير بلون زهري مشرق نابض بالحياة ويتميّز بتطريز موحّد اللون لشعار Gucci على الكتف.
800054ZAR1V2330,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720630821/800054_ZAR1V_2330_001_100_0000_Light.jpg,WOMENS RTW,5500.0,فستان من القماش المطبوع,تمتزج المواد الناعمة والانسيابية على غرار الحرير والشيفون والدانتيل مع الأقمشة الهيكلية الأثقل وزناً، مما يسلّط الضوء على الأنوثة الطاغية مع لمسة عصرية بارزة. يتم تقديم هذا الفستان على شكل قميص انسيابي بقماش باللونين البني والأزرق الفاتح مع طبعة شعار Gucci وطائر الكركي على كامل القماش. وتزدان القطعة أكثر بحزام متناسق مغطى بالجلد مع مشبك شعار G المزدوج.
800022Z7ABA5830,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719590431/800022_Z7ABA_5830_001_100_0000_Light.jpg,WOMENS RTW,1500.0,شورت من القطن مع تطريز,تعيد مجموعة خريف وشتاء 2024 إلى الواجهة الأزياء الجاهزة التقليدية من خلال تفاصيل مرهفة لكن مفعمة بالإبداع. يتميّز هذا الشورت المصنوع من القطن بتطريز شعار Gucci وزر مغطى بالقماش ذاته، مما يسلّط الضوء على المهارة الحِرَفية العالية خلف المجموعة. يضمن حزام بشريط داخلي قَصّةً مريحة.
799949ZARFV1157,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719509436/799949_ZARFV_1157_001_100_0000_Light.jpg,WOMENS RTW,2700.0,بلوزة مع أربطة من صوف باتافيا,ضمن مجموعة خريف وشتاء 2024 للنساء من غوتشي، يعيد تصميم جديد صياغة مفهوم الأزياء التي تنتقل معنا من النهار إلى الليل. وتسمح بنية صدريته الفريدة من نوعها بارتداء القطعة من دون مجهود، من أجل مقاربة تسهّل الانتقال من النهار إلى الليل. يتم تقديم هذه البلوزة بصوف باتافيا، وتكشف عن بنية صدرية صلبة. تكتمل القطعة برباط حمالة عنق مع إغلاق مشبك مزيّن بشعار G المزدوج.
799947ZARFQ3044,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719509431/799947_ZARFQ_3044_001_100_0000_Light.jpg,WOMENS RTW,2980.0,تنورة من الصوف والكشمير,تعيد مجموعة خريف وشتاء 2024 إلى الواجهة الأزياء الجاهزة التقليدية من خلال تفاصيل مرهفة لكن مفعمة بالإبداع. صُنعت هذه التنورة بالقَصّة المستقيمة من صوف وكشمير وتكتمل بحزام يمكن ربطه يدوياً.
798764XJGW81160,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1722322817/798764_XJGW8_1160_001_100_0000_Light.jpg,WOMENS RTW,680.0,تي شيرت من قطن جيرسي,يُعاد تخيّل شعارات غوتشي الرمزية في تصاميم عصرية لمجموعة خريف وشتاء 2024 للنساء. تقدّم قمصان السويت شيرت وقطع الجيرسي الواسعة والمريحة نسخةً حديثة كلياً عن العناصر الأيقونية، لضمان إطلالة متأنقة من دون جهد. يزدان هذا التي شيرت بالقَصّة النحيفة بتفصيل موحّد اللون لنقش شعار Gucci.
798501XJGSG9095,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720544527/798501_XJGSG_9095_001_100_0000_Light.jpg,WOMENS RTW,2100.0,بنطال من جاكارد الجيرسي,تكتمل الأقمشة خفيفة الوزن بمجموعة ألوان باستيل. صُنع هذا البنطال بالقَصّة العادية من جاكارد جيرسي باللون الأبيض السكَّري ويتميّز بتفصيل مرهف لإنتارسيا Gucci.
798497XJGSE1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717607859/798497_XJGSE_1000_001_100_0000_Light.jpg,WOMENS RTW,2350.0,فستان قصير من جاكارد الفيسكوز بنقش GG,يظهر شعار GG بألوان وتركيبات قماشية غير متوقعة، من مزيج الكتّان إلى النايلون. صُنع هذا الفستان بالقَصّة العادية من جاكارد فيسكوز بنقش GG بتأثير غير لامع، وذلك تكريماً لشعار المونوغرام الغني عن التعريف الخاص بمؤسس الدار غوتشيو غوتشي Guccio Gucci.
798149XKD803254,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719509417/798149_XKD80_3254_001_100_0000_Light.jpg,WOMENS RTW,4500.0,كارديغان بولو من مزيج تويد,نقدّم تصاميم محبوكة جديدة تتميّز بالخيوط الأنيقة التي توفّر الحجم، وتتعزّز أكثر من خلال التفاصيل الفنية التي تلقي الضوء على الأنسجة الغنية. ومع التركيز حديثاً على نوعية الخطوط، يمكن ارتداء هذه القطع المحبوكة لوحدها، أو تنسيقها لتكمل مجموعة ملابس خريف وشتاء 2024 في خزانتك. يتميّز كارديغان بولو هذا المصنوع من مزيج صوف وفيسكوز بتطريز ترتر على كامل القماش.
